image,blur_score,blur_category,rl_psnr,rl_ssim,rl_runtime_sec,gan_psnr,gan_ssim,gan_runtime_sec
000197.png,46.86753886458314,high_blur,21.251187333873993,0.5887001631564412,3.9849157333374023,8.037278769487347,0.2639141420512285,0.07934308052062988
000198.png,32.339358655081874,high_blur,19.70535707786608,0.4388203037572972,4.00919508934021,8.05354866162575,0.27059098336411913,0.08275103569030762
000199.png,30.316626513162074,high_blur,19.34018892149756,0.43585472082911,3.9959723949432373,8.141224182527107,0.2723840643466161,0.07915258407592773
000200.png,33.51091470153125,high_blur,19.35736411720175,0.41772468739208096,4.058849573135376,8.456002422846288,0.2925802851315727,0.07911515235900879
000201.png,45.02869395947867,high_blur,18.19818762565186,0.44142377355000056,3.9339447021484375,8.317172080761022,0.2801220904946296,0.07895517349243164
000202.png,54.84853040209055,high_blur,18.2736023174683,0.42839399763981073,3.959326982498169,8.456133395746921,0.28964176403553116,0.06334829330444336
000203.png,36.93738063105359,high_blur,19.786137679043595,0.4773020600625756,4.078186988830566,8.361859984994094,0.2950592387239917,0.06662726402282715
000204.png,43.26320559432302,high_blur,18.36241842207818,0.45166807553032495,3.9649622440338135,8.148177611404243,0.2892516017040997,0.0744321346282959
000205.png,65.5678178375986,high_blur,17.604904316416963,0.43835710378529646,4.009340524673462,7.886643817153308,0.28484773840791433,0.07473349571228027
000206.png,33.38612714125904,high_blur,19.00145349748609,0.41580470822788507,3.97102952003479,7.741583834617534,0.28311642121572433,0.07924437522888184
000207.png,44.54459367116293,high_blur,19.8387370475228,0.5176126534661686,3.9714195728302,7.709431567323054,0.27523564747694085,0.0829169750213623
000208.png,92.45162046186545,high_blur,18.40381632031275,0.5021141989859996,3.9948313236236572,7.714976154929176,0.2725788182271287,0.06972432136535645
000209.png,51.24416015353733,high_blur,18.08613766124802,0.4418563374471704,3.9578919410705566,7.7608783516190964,0.2742910184295364,0.08133435249328613
000210.png,87.91751926448498,high_blur,17.146694737076988,0.4414751290692872,3.938734292984009,7.798264556822438,0.2788759383924826,0.07062149047851562
000211.png,50.70993160205299,high_blur,22.278365814517947,0.6608893291559271,3.9858126640319824,8.008809577238718,0.29326686052187817,0.07541561126708984
000212.png,46.32195577550347,high_blur,18.215694553912428,0.4441531214813375,3.9942848682403564,8.19960050221651,0.3062147307590841,0.07142853736877441
000213.png,47.11878426083694,high_blur,18.40228698573679,0.41842846378679854,4.046707630157471,8.452351819669971,0.32064544296127945,0.08138775825500488
000214.png,35.30696933151881,high_blur,19.22436395993068,0.48919954450987846,3.9777469635009766,8.474808508830794,0.31922649589176944,0.07898330688476562
000215.png,33.984049452675734,high_blur,19.951355657745093,0.48871967075432965,4.0762152671813965,8.298743987802482,0.31587386421931263,0.06999874114990234
000216.png,37.9204291943962,high_blur,19.814463895674216,0.4673684394271964,4.016047239303589,8.021563343386987,0.30795023970484753,0.07851123809814453
000217.png,40.05751925998262,high_blur,18.110359929001728,0.4455168929862736,4.013068199157715,7.593016922152037,0.2977942253775545,0.07937884330749512
000218.png,36.997560614673,high_blur,18.791409966655667,0.4572552052639984,3.9449639320373535,7.328031752525559,0.288282281504225,0.07855820655822754
000219.png,61.33091763301425,high_blur,18.12563687934523,0.49530916642197004,3.948657989501953,7.153781692128478,0.2809439174459519,0.07987141609191895
000220.png,51.930097606286864,high_blur,18.709373824601162,0.5208588990439839,3.966637134552002,7.159079109076098,0.27505619955368893,0.06929826736450195
000221.png,34.27525886281215,high_blur,21.955426390502492,0.6113739167883581,4.011723041534424,7.276236975489995,0.2836620212790266,0.06979656219482422
000222.png,36.661415422152295,high_blur,21.027294724860354,0.5966467112051705,3.97689151763916,7.290052710079143,0.2850283216689521,0.06746959686279297
000223.png,41.74925976897345,high_blur,22.17325446918004,0.6477628928797047,3.979423761367798,7.337163056584179,0.2922592258692841,0.06348347663879395
000224.png,82.35983071739292,high_blur,19.350652695829158,0.5409142243984811,3.9945175647735596,7.268768835982175,0.28214958253622585,0.07138752937316895
000225.png,39.84870635667966,high_blur,21.804195602399542,0.6061907753270752,4.028909206390381,7.378405030292287,0.2908903441853583,0.07999897003173828
000226.png,48.864007133897154,high_blur,18.33168281868573,0.47090973276922404,3.970137119293213,7.541547049612241,0.30031235438664183,0.07286190986633301
000227.png,39.16196037077611,high_blur,22.574724531188252,0.6586413457861731,4.091914176940918,7.78779652993089,0.30736997351455425,0.06856679916381836
000228.png,30.950627064175087,high_blur,18.74439040667606,0.4595586250742411,4.1303136348724365,8.167562635557811,0.3364544807622169,0.07330751419067383
000229.png,27.157334888524186,high_blur,19.202425133045868,0.5048409658822371,4.1261210441589355,8.150322698550394,0.35748625450711896,0.08263087272644043
000230.png,44.89032760766583,high_blur,18.799159127036052,0.5304418795738927,4.091258764266968,8.22779136632041,0.37173922048316566,0.06769180297851562
000231.png,22.956403483608618,high_blur,20.602285914722994,0.5788980290759571,4.050726890563965,8.388851319761107,0.38293361666545955,0.06663107872009277
000232.png,35.870251664902256,high_blur,23.121387347144168,0.695533666423083,4.072620153427124,8.44601774376886,0.38004581399286846,0.08229660987854004
000233.png,21.22517413074705,high_blur,21.701778451658175,0.6057125626131415,4.03950572013855,8.454048539118942,0.38254140980473555,0.07899069786071777
000234.png,36.679804340163564,high_blur,19.118901103369907,0.5783913553940271,4.015806436538696,8.363106783859116,0.36944397089214015,0.07908940315246582
000235.png,25.930380501922563,high_blur,20.66023823291321,0.5472949610053747,4.136669158935547,8.628471296232952,0.3820857512055048,0.07952237129211426
000236.png,22.58359343648722,high_blur,21.477414597649908,0.580126981734006,4.015960454940796,8.591115863983429,0.37025310040527515,0.07983136177062988
000237.png,27.420297166752515,high_blur,23.058581710245036,0.6671936187684846,4.074892997741699,8.608452529472817,0.3728911635851019,0.07957029342651367
000238.png,23.22816076343561,high_blur,21.916045224721987,0.595264445897044,4.061827182769775,8.49027374708848,0.37826849478806757,0.07307243347167969
000239.png,30.75595398994612,high_blur,23.43242112184477,0.6958221121427843,4.028699159622192,8.439730994427675,0.37370895866599146,0.07934713363647461
000240.png,22.83827026953051,high_blur,21.111424800139314,0.5630067757173617,4.151307821273804,8.605816466058059,0.42118811795910727,0.06959390640258789
000241.png,25.010995952799284,high_blur,22.20150187916417,0.6248904938660718,4.093374013900757,8.621588063640353,0.4170206939057843,0.06515955924987793
000242.png,23.698975718816122,high_blur,23.3779694102379,0.7088697750548071,4.154970169067383,8.59215906740977,0.4256090043030525,0.07922077178955078
000243.png,19.052253641668962,high_blur,23.02320520453268,0.6425202792798443,4.138607501983643,8.606851276641162,0.43376141807601326,0.07932138442993164
000244.png,16.632500735359432,high_blur,22.327860676327177,0.6042619011180866,4.1121885776519775,8.588186363404514,0.4310170877420403,0.07918047904968262
000245.png,17.554819684398325,high_blur,21.739893435098793,0.5824071837597473,4.134022235870361,8.615448141408185,0.42771977918144916,0.0659797191619873
000246.png,17.727462022050233,high_blur,21.420931518980538,0.5591647870152553,4.093956470489502,8.517006732319233,0.41755769486706384,0.07250690460205078
000247.png,32.004178501354026,high_blur,20.40835048920726,0.5380630985355493,3.985865354537964,8.356503073013252,0.38495906640367367,0.07870244979858398
000248.png,24.68493660816616,high_blur,20.24877434548852,0.5081867845748357,4.015191555023193,8.353442500006935,0.3893010086408281,0.06383061408996582
000249.png,27.461951924584238,high_blur,21.35563187924221,0.5656225859951219,3.951281785964966,8.308934162081057,0.3559174047646243,0.07880115509033203
000250.png,24.059703766291808,high_blur,22.032494726332217,0.6067542556210961,4.037274360656738,8.480570622783045,0.364754422650422,0.07912015914916992
000251.png,40.12667614613168,high_blur,19.275945340240344,0.508702497557939,3.9484004974365234,8.590443667665161,0.3650499657500749,0.07930803298950195
000252.png,27.704969392183106,high_blur,20.612225367115347,0.5214178055405408,4.010145664215088,8.83233322929579,0.38766874492936226,0.07874608039855957
000253.png,79.31851489019982,high_blur,20.310544371706563,0.5944894962328324,3.9980313777923584,8.819944812199362,0.3721783996236794,0.07915806770324707
000254.png,27.73198456299275,high_blur,25.28556320984192,0.7473628884759519,4.031216621398926,9.005701130025209,0.37950206012260185,0.06633377075195312
000255.png,41.31630837643469,high_blur,20.610786177743968,0.5522876027760372,3.9689443111419678,8.983983612560419,0.3734084507937172,0.07863163948059082
000256.png,83.57168559432793,high_blur,19.201059553535867,0.5481174631145822,3.9612929821014404,8.802716028343141,0.36128852075881074,0.0791161060333252
000257.png,40.962724952184416,high_blur,19.979727329665195,0.5354921793126249,3.9930927753448486,8.623128050988358,0.3637135723296179,0.07209229469299316
000258.png,28.133049887281565,high_blur,19.57875784063355,0.470858895388812,4.069563627243042,8.522479046129845,0.3697658459449361,0.07862186431884766
000259.png,24.240029172514685,high_blur,20.796805967343168,0.5058611964368984,3.965345859527588,8.230028738766196,0.34080930405483917,0.07909178733825684
000260.png,42.812582464599636,high_blur,19.484810682385472,0.5052634623576683,3.9007959365844727,7.919204870896862,0.31326600908923835,0.06923031806945801
000261.png,38.82524002673774,high_blur,24.848821650630583,0.7628790742875118,3.978508234024048,7.698059561143956,0.3109044732280689,0.07897758483886719
000262.png,57.59663593833709,high_blur,19.810674176406277,0.5325107082657722,3.976313829421997,7.5739543666652125,0.3117716336696304,0.0791473388671875
000263.png,32.85264235026039,high_blur,20.644596434715538,0.5397969410515745,3.9989612102508545,7.532347440713236,0.30815588902924274,0.0808722972869873
000264.png,25.206479995722834,high_blur,19.8837753818554,0.4843973356185299,4.060374736785889,7.525138428466402,0.33339620351452365,0.0735926628112793
000265.png,25.702454391437104,high_blur,21.389889024772245,0.548876467350876,3.89984130859375,7.455069106871896,0.31788832719258137,0.07932281494140625
000266.png,24.510346996843065,high_blur,20.62112211737449,0.5307415486583675,3.9264652729034424,7.46831461815589,0.3239135104622887,0.0792851448059082
000267.png,59.111743639344354,high_blur,19.960471608066293,0.5692299117469394,3.938138723373413,7.589206370176965,0.31899321853733664,0.08347868919372559
000268.png,43.61663749355271,high_blur,20.05819843244805,0.5562648234407348,3.989414930343628,7.996357759229269,0.3419279056151686,0.07192659378051758
000269.png,26.97239548271554,high_blur,20.246063842487985,0.5040086817706276,3.943711280822754,8.312556597609412,0.35812613182607483,0.06609177589416504
000270.png,24.960174040316375,high_blur,21.1564173372389,0.5280684503275881,3.936058282852173,8.381093293175523,0.35643236028754305,0.07407617568969727
000271.png,29.488872570790193,high_blur,20.528070195906366,0.4965270896556825,3.964507818222046,8.221285586565566,0.3476232962808246,0.06833529472351074
000272.png,34.325080012451,high_blur,18.590497751012368,0.4312188615471786,4.110591888427734,8.070888367687187,0.3357921691030653,0.07738137245178223
000273.png,49.88990105197931,high_blur,19.052025010531764,0.4804457830612441,3.9017324447631836,7.694415621798491,0.2939703599250959,0.08039426803588867
000274.png,33.68925167716577,high_blur,18.884879386302067,0.4220666105460477,3.921015501022339,7.767219995395676,0.3044976732441325,0.07948565483093262
000275.png,37.50201898502302,high_blur,18.31613219219711,0.40515739792997363,3.9759645462036133,7.619709846012156,0.3019604706077028,0.07927274703979492
000276.png,54.02662288193763,high_blur,19.49135774270674,0.5269788056992243,3.9268958568573,7.376043665099806,0.2729914681217145,0.06805014610290527
000277.png,51.77849942976869,high_blur,18.562247469578807,0.4594220443166246,3.9040331840515137,7.2338768121545165,0.2760572561516478,0.07106232643127441
000278.png,74.8115664387267,high_blur,18.477427681971527,0.4772883265281844,3.8971760272979736,7.119185896006942,0.2736380322899104,0.08428692817687988
000279.png,73.81354575564067,high_blur,18.5361923233911,0.471723805246615,3.928328514099121,7.065274123297871,0.2752264035308442,0.0754547119140625
000280.png,42.476409703214685,high_blur,19.063315709430434,0.47076920448343124,3.9210174083709717,7.051465035392683,0.27452565461958534,0.07880306243896484
000281.png,65.49507544744866,high_blur,19.00989820110727,0.4908389092240248,3.946014881134033,7.126765135970347,0.2788451794513028,0.07968473434448242
000282.png,29.339586587259504,high_blur,23.20174382683039,0.6671488020225764,3.9785008430480957,7.521985999807047,0.2990278208893271,0.07883906364440918
000283.png,77.59177075127495,high_blur,18.581717160275822,0.4998689888165925,3.928968906402588,8.033742579337037,0.3170166485332377,0.06886935234069824
000284.png,29.64099043315251,high_blur,21.30769590616671,0.5437320413460806,3.9638185501098633,8.358722616754259,0.34053981202375133,0.07285261154174805
000285.png,32.18534310632281,high_blur,20.291937357033866,0.5316136822731347,3.953305244445801,8.37713944370732,0.34366206662165333,0.0875084400177002
000286.png,35.671364756971506,high_blur,17.59585049418651,0.36715977146375195,3.8857078552246094,8.49551893285265,0.29002676960028906,0.0652625560760498
000287.png,44.11422033512326,high_blur,17.374604400149035,0.3595082223211363,3.857739210128784,8.471276953461878,0.2968549230191734,0.08173441886901855
000288.png,39.51283278000328,high_blur,19.45160625550087,0.443845662488927,3.8828418254852295,8.498454124100874,0.2849095837986416,0.0695490837097168
000289.png,70.5642521902002,high_blur,17.143148498774522,0.3586654273744543,3.885969400405884,8.419782364837161,0.27819753860138324,0.0788877010345459
000290.png,54.286484701649904,high_blur,18.714904512735163,0.4581699200400651,3.9103734493255615,8.46591108805979,0.2831711320616382,0.06662344932556152
000291.png,92.99044891119003,high_blur,17.1732824145394,0.36680358799232504,3.894354820251465,8.462437324196042,0.2838850160815808,0.07950925827026367
000292.png,38.57518493652347,high_blur,17.75862935851773,0.36008828190251935,3.9736719131469727,8.644898639552451,0.28415558071162145,0.07902407646179199
000293.png,31.56357336575425,high_blur,18.205187126695183,0.39394566843959566,3.890150308609009,8.697467517323453,0.29715749041429596,0.09251976013183594
000294.png,35.24110819955401,high_blur,20.77076002363426,0.5141861659338446,3.96736478805542,8.783685601655762,0.2960840173609758,0.07671213150024414
000295.png,40.992946901522735,high_blur,17.965075402356298,0.3822054938640779,4.12412428855896,8.828028555764423,0.31184647930347287,0.09279179573059082
000296.png,42.68404958698484,high_blur,17.72880857647791,0.36052122657348407,4.3402345180511475,8.82641386014123,0.29891936895894144,0.0819699764251709
000297.png,29.132529692189497,high_blur,20.75574406477947,0.5240991910937183,3.9737699031829834,8.722990236238402,0.3046284129426956,0.0771639347076416
000298.png,60.49934062058135,high_blur,17.426029412054156,0.3824624570607043,3.912740707397461,8.643255175192149,0.28870015867602195,0.0746011734008789
000299.png,40.368206283738886,high_blur,17.630712196043987,0.3666829328841299,3.93951416015625,8.734902201248351,0.2933095677838725,0.07730460166931152
000300.png,33.891182187662,high_blur,17.880720964854085,0.37593798196638706,3.901761054992676,8.809128104730455,0.30518011306069454,0.07883358001708984
000301.png,55.531225734963805,high_blur,18.68453007968529,0.480181156155615,3.915703058242798,8.686441617011685,0.276332678104573,0.0751047134399414
000302.png,56.64763594003256,high_blur,17.001711541547525,0.36673596155029764,3.9295289516448975,8.692591016852544,0.2778870772040794,0.07503151893615723
000303.png,33.44058249296847,high_blur,19.864206797762392,0.4710027730466453,3.954824447631836,8.812199199869985,0.2906263913323638,0.07498526573181152
000304.png,32.91659020439313,high_blur,18.590248073085466,0.4237230590188235,3.9252214431762695,8.848187808063132,0.2985564854152744,0.08991575241088867
000305.png,35.24627973073323,high_blur,19.72742594062651,0.49267660620174913,4.0086047649383545,8.840472976364353,0.28571963379814863,0.07639241218566895
000306.png,40.42574850384276,high_blur,19.76833298766763,0.5442798727926276,4.045814037322998,8.823667391460093,0.2805655499812743,0.08003902435302734
000307.png,41.60614165502006,high_blur,20.250848480747106,0.5675862686042195,4.019376516342163,8.751650288122226,0.26716497244946774,0.0752098560333252
000308.png,46.60307093042328,high_blur,19.429601678370908,0.5707604072298542,3.999785900115967,8.918014971103664,0.27648624225104573,0.0745387077331543
000309.png,141.8288414442086,medium_blur,15.587726335364948,0.37142152357803376,3.9438936710357666,8.523949811362497,0.24107359457911934,0.07294273376464844
000310.png,47.77255934538195,high_blur,19.25678931363126,0.5090995285589794,3.943419933319092,8.701405703036322,0.26351547072805404,0.07552146911621094
000311.png,48.836686569383424,high_blur,15.778792287493157,0.32160430742371704,3.967027425765991,8.62553717136848,0.26905970410997637,0.07683420181274414
000312.png,52.2440509304282,high_blur,16.360290728914876,0.3940049454476417,3.937260389328003,8.366700062102577,0.25975766996474986,0.07806181907653809
000313.png,44.66548794117564,high_blur,19.327081887120514,0.5025502333150899,3.9622793197631836,8.40103747257947,0.2578905990010185,0.07614326477050781
000314.png,55.43305303209097,high_blur,17.02259678895314,0.3836074221749603,3.9386444091796875,8.308288541726647,0.2551226221265214,0.08450794219970703
000315.png,50.618988690834286,high_blur,18.85121901950563,0.48842739900335874,3.980152130126953,8.304820976076266,0.2553041360206221,0.0778195858001709
000316.png,112.5337378660413,medium_blur,16.428190222525842,0.39270152733259084,4.186622381210327,8.225334671579748,0.2447586160118771,0.07614827156066895
000317.png,82.96429979472224,high_blur,15.854360860940105,0.32977939831467945,4.26350736618042,8.272828088557038,0.2521924849531553,0.07879185676574707
000318.png,62.96292176378037,high_blur,15.883775543032835,0.33222928892142733,4.351199388504028,8.342644143368425,0.24954993148635435,0.08667230606079102
000319.png,49.12602636421932,high_blur,20.400293775716865,0.5685002585673951,4.279895782470703,8.407627611016116,0.24861716606884574,0.08393573760986328
000320.png,51.1142137279922,high_blur,18.533055424697316,0.45158360477975346,4.002912759780884,8.396088713075011,0.2548516663077178,0.0931551456451416
000321.png,4.596889910587263,high_blur,22.736096605891913,0.7291616559192838,4.139266729354858,10.49009438353144,0.6333297767483375,0.08099699020385742
000322.png,7.21561824690736,high_blur,20.87134994614405,0.6315646724246117,4.111452102661133,9.865578783963523,0.5862718851458597,0.07303380966186523
000323.png,7.355962308218454,high_blur,27.244522100782497,0.8288300556075046,4.215954542160034,9.73867057624038,0.5614317633806535,0.08106374740600586
000324.png,5.261479576280383,high_blur,23.165100105427214,0.7011783494531315,4.47830867767334,9.730444032516024,0.5794945462616381,0.09641742706298828
000325.png,10.481528030111765,high_blur,21.203076485833297,0.6646441235163705,4.290820121765137,9.67109571630475,0.5615277040838065,0.0854043960571289
000326.png,9.442381541865547,high_blur,21.150221124026082,0.6637607664917243,4.171682357788086,9.787020083348116,0.5583864481836486,0.0824737548828125
000327.png,6.135950164677187,high_blur,23.745704535812653,0.7400280851723954,4.134139537811279,10.018208456710179,0.5749960891143031,0.0825493335723877
000328.png,6.211399289915297,high_blur,23.258799642407787,0.7075145078332064,4.206997632980347,10.236680178372035,0.5989965661708245,0.08325386047363281
000329.png,5.263430943425496,high_blur,26.095204777130693,0.8163910760863688,4.196416854858398,10.050789152135277,0.6021748397778871,0.09379959106445312
000330.png,4.947620632520132,high_blur,23.29872783358929,0.7331362453404558,4.228336572647095,9.74218386856761,0.6072902734321637,0.07531929016113281
000331.png,7.499647943115237,high_blur,20.998652284558432,0.6306069151690513,4.151191234588623,9.450766378331355,0.5712377091753755,0.08016371726989746
000332.png,7.580347728728071,high_blur,22.09441379036828,0.6434043889566416,4.1626152992248535,9.496108552592602,0.5527822453301316,0.08051037788391113
000333.png,3.975971067629921,high_blur,21.92349250245545,0.7740854216953574,4.337968349456787,9.500605299333337,0.6049274371375644,0.08459973335266113
000334.png,4.209344442631286,high_blur,22.89324928837633,0.7456660168775823,4.241966724395752,8.67532221167852,0.5766151263343142,0.08725786209106445
000335.png,7.3205855964896145,high_blur,22.577211672429485,0.6879485752362826,4.045338869094849,8.362351972800472,0.5234579800195919,0.07903146743774414
000336.png,5.4231638852531505,high_blur,26.978616772213798,0.8078789036267152,4.1424946784973145,8.311307205180286,0.5311886994601044,0.07378005981445312
000337.png,5.94842199310962,high_blur,25.72934460717252,0.7947277373085407,4.010962963104248,8.23802188071595,0.5288294102974705,0.08763957023620605
000338.png,10.967199043781381,high_blur,20.87200881831763,0.6428547895868809,4.013189077377319,8.226415088102705,0.5232935141296443,0.07919907569885254
000339.png,10.086284665237233,high_blur,21.92361227810306,0.6900051534492039,4.047515869140625,8.252688486775021,0.5086386085307256,0.07914614677429199
000340.png,6.315152162056206,high_blur,23.24370852371205,0.7282971688571008,4.0681233406066895,8.562098663284774,0.5407010988243862,0.0886538028717041
000341.png,5.8308266962498765,high_blur,24.764758676445563,0.7988802776098203,4.237435579299927,8.80204172144141,0.5588522025618967,0.074615478515625
000342.png,7.597855380545722,high_blur,26.443230443492002,0.8431897477222968,4.149722576141357,9.057452813071771,0.5545443941459204,0.10016250610351562
000343.png,6.251807752778792,high_blur,25.813357584654174,0.7991780003709051,4.167535305023193,9.208589721719243,0.5627075104740231,0.08387327194213867
000344.png,5.13331132330247,high_blur,22.65071371507229,0.710977664466408,4.275980472564697,9.493105962302371,0.608798396999055,0.07761669158935547
000345.png,4.19409501725185,high_blur,27.093349278838406,0.8210067025084629,4.249600887298584,9.393169522694047,0.6062615724418072,0.08487105369567871
000346.png,5.326639539788094,high_blur,22.099717573210388,0.6918618620247968,4.283843755722046,9.10958643243217,0.6013023798794396,0.07845902442932129
000541.png,58.41945810529919,high_blur,18.75010574114623,0.38262775086924106,4.037426471710205,11.48422971968024,0.39360289628959544,0.09316873550415039
000542.png,37.45952169053819,high_blur,19.767268944244176,0.40010242817744845,4.099658250808716,11.664292369607336,0.4025290688691584,0.08063578605651855
000543.png,22.695656423157825,high_blur,20.17612425812083,0.4122265770209971,4.057840347290039,11.725662722774523,0.4194075545965331,0.0835263729095459
000544.png,19.09301970620686,high_blur,19.81208827249928,0.404755002030718,4.075643062591553,11.777809510773459,0.4207069357034164,0.07223701477050781
000545.png,20.291663882780668,high_blur,19.4870194781574,0.4102666678090759,4.084643363952637,11.670232879694314,0.42098791531179713,0.07961797714233398
000546.png,24.812089668325715,high_blur,19.11178814798966,0.3780959920370691,4.025129556655884,11.359272538458413,0.3809256723917749,0.08232474327087402
000547.png,27.91053773305916,high_blur,18.862702829829747,0.3600213450580049,4.214371919631958,11.338816028090655,0.37531019241145525,0.10197758674621582
000548.png,28.181308454424062,high_blur,18.69238935213724,0.354164372826281,4.3080127239227295,11.248315037267085,0.3644667601213291,0.08916568756103516
000549.png,28.739153038867897,high_blur,18.743223354241074,0.3473766424120313,3.9844918251037598,10.961709846886885,0.34514313876590635,0.07721209526062012
000550.png,33.76970373127196,high_blur,19.183434615215887,0.3621150555425111,3.9797701835632324,10.770084129276034,0.3453201567229492,0.07646512985229492
000551.png,40.06620062311902,high_blur,19.450534018624804,0.4435038116687794,4.015300989151001,10.308230161725334,0.3092054516719437,0.07700157165527344
000552.png,39.36892264161171,high_blur,19.115904452919484,0.392622304370537,4.12846302986145,10.163873229001968,0.3334906832390777,0.10736584663391113
000553.png,21.33795123460086,high_blur,19.052545715231158,0.42543418495029117,4.273214101791382,10.545221423536372,0.38601201290660103,0.09391427040100098
000554.png,20.746075290339665,high_blur,19.66001339309844,0.4322703353693914,4.182372570037842,10.777451727017457,0.4640057378468084,0.09478306770324707
000555.png,38.87719292435704,high_blur,18.244165334091075,0.36804834645106116,4.481953859329224,10.134287915779812,0.3406634812175771,0.09822320938110352
000556.png,9.894798092519505,high_blur,20.091567430892944,0.5149391165421175,4.2547972202301025,11.152869818839816,0.484163136064289,0.0770113468170166
000557.png,7.767848229527182,high_blur,21.66167651647156,0.6053897970695569,4.469198942184448,11.704373204236818,0.5721458565600638,0.0851905345916748
000558.png,9.270485441754186,high_blur,22.3839657064894,0.5693268694652346,4.218371868133545,11.771673157398135,0.5394543030140889,0.09264802932739258
000559.png,6.393143353213793,high_blur,22.734447817031906,0.6538902661901617,4.309535264968872,12.229648609600062,0.617250373654061,0.08187222480773926
000560.png,5.9643499698591835,high_blur,23.878999636334125,0.6763956424035045,4.28235936164856,12.34084842007076,0.6471467752205434,0.08116888999938965
000561.png,7.279862643470292,high_blur,24.2995443127229,0.6486997603642485,4.218806266784668,12.326520227036333,0.619698091935888,0.07145261764526367
000562.png,5.612294854622124,high_blur,24.28701719382446,0.6876204514129161,4.265657663345337,12.665905444222306,0.654619677179477,0.09319400787353516
000563.png,9.122324218368531,high_blur,26.080736844466884,0.7028233361282908,4.707612037658691,12.453612431058547,0.6134664594719583,0.08578228950500488
000564.png,11.880254851447212,high_blur,25.06846163308382,0.6257125343377465,4.868298530578613,12.300225008226658,0.5977016059654999,0.29056787490844727
000565.png,7.667801345467272,high_blur,24.197742874070528,0.6523394257849479,4.690384387969971,12.53277372502077,0.6234852561361554,0.10090184211730957
000566.png,5.513470928473533,high_blur,22.483131416713192,0.7203599375738037,4.4252989292144775,12.497257977193668,0.6790057405744446,0.08734703063964844
000567.png,11.804719915978705,high_blur,22.794614851458796,0.6070562140026479,4.2365498542785645,11.61117523334246,0.5826129072075609,0.10891389846801758
000568.png,10.002499919180224,high_blur,21.959478601650126,0.6000803855913827,4.419690847396851,11.575982297100094,0.5703604250558535,0.09382390975952148
000569.png,11.128009978678199,high_blur,21.687139276428308,0.5876738678904979,4.352789640426636,11.397463999195239,0.5486544140226854,0.09060335159301758
000570.png,14.89967580264998,high_blur,21.300793224240465,0.5215300471067257,4.117381572723389,11.042338413920776,0.49248729049837264,0.09176826477050781
000571.png,15.348776732031501,high_blur,20.957362540773428,0.5091779226185776,4.062715530395508,10.960837720580452,0.4777240883562453,0.08923983573913574
000572.png,15.436321475257403,high_blur,20.742842789827986,0.48582020245336377,4.017578601837158,10.83889811100805,0.46271337983221217,0.08000016212463379
000573.png,27.868236795590242,high_blur,20.183455689451847,0.4788259310072779,4.016599655151367,10.463075870960822,0.4138284471104504,0.07898402214050293
000574.png,22.15559674481876,high_blur,19.989102598969822,0.43084837033582946,4.050769329071045,10.612580236238657,0.4148348723725926,0.08127880096435547
000575.png,23.07237102676203,high_blur,19.949754840898372,0.4392854909175421,4.082182884216309,10.588261670052432,0.4037251579748833,0.09060311317443848
000576.png,23.96141609547933,high_blur,19.873872304506254,0.42937088814136753,4.058099746704102,10.648345128725321,0.39227490780654445,0.08397507667541504
000577.png,17.304665798229635,high_blur,19.667614263050154,0.4407314354226356,4.233203649520874,11.0701732303132,0.4178786310181194,0.08058643341064453
000578.png,20.771920256998513,high_blur,19.54744892672472,0.43332114992028803,4.065279483795166,10.809014451328448,0.39973850225066543,0.08986258506774902
000579.png,26.831773917073377,high_blur,19.144822177737062,0.39014490445564615,4.065858840942383,10.709734265454356,0.3765766098274534,0.07257270812988281
000580.png,23.662826087950478,high_blur,19.870793856604074,0.41454782092314996,4.101263523101807,10.754565235925167,0.37564680587349875,0.08731913566589355
000581.png,27.455598769953216,high_blur,19.776092627275386,0.39835341256937995,4.093766927719116,10.722304211485248,0.35371928782098305,0.08466625213623047
000582.png,26.061975566862845,high_blur,19.135624924098348,0.3748313531209866,4.0629353523254395,10.6209645763785,0.3614888209776289,0.08722591400146484
000583.png,31.051840049837843,high_blur,18.647206751510407,0.38229385084825124,4.067090272903442,10.250261570929936,0.32517022608832585,0.0853111743927002
000584.png,26.117919488637227,high_blur,18.93521695146495,0.3594439770622098,4.066237688064575,10.296195546554312,0.3397007758892395,0.09017515182495117
000585.png,27.492604752763125,high_blur,18.985684372688958,0.365415900229219,4.014647006988525,10.0744847057819,0.3181289002691522,0.08265328407287598
000586.png,31.21569968921873,high_blur,18.830108084990556,0.3549198950432733,4.042255163192749,9.94314033089792,0.3159456576480214,0.06913208961486816
000587.png,32.38638666072423,high_blur,20.32266217109015,0.45154458722432744,3.9980368614196777,9.720522720881306,0.2963353732371093,0.07367062568664551
000588.png,40.021716156005894,high_blur,18.647747360191087,0.4057494887541179,3.998584270477295,9.5452219035409,0.2776124192731899,0.08367753028869629
000589.png,38.084607248263886,high_blur,18.319835354314698,0.32647592861247027,4.085281610488892,9.356335994911237,0.2818332265100842,0.07388424873352051
000590.png,50.033119449149225,high_blur,18.00553211815483,0.3376892485369973,4.073658466339111,9.105204099855445,0.2674844881693164,0.08759450912475586
000591.png,27.68603068855074,high_blur,18.750923420444224,0.3188256798269994,4.045328378677368,9.205793881827907,0.30690910665774535,0.08282780647277832
